 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=De fleste uafhængige økonomer og de økonomiske vismænd, har påpeget, at en af de måder, som vil være ansvarlig en tid, hvor ledigheden stiger så meget, vil være at komme med en indsats, som tager toppen af ledigheden.
4-36	her	her	D-:----:--:u---	
4-37	,	,	ZD	
4-38	vi	vi	PP:p-nc:--:-1n-	
4-39	kan	kunne	VF:----:sa:----	
4-40	se	se	VI:----:-a:----	
4-41	forskellen	forskel	NC:sduc:--:----	
4-42	mellem	mellem	T-:----:--:----	
4-43	den	den	PM:s-uc:--:----	
4-44	nuværende	nuværende	AC:§§u§:--:p---	
4-45	regering	regering	NC:siuc:--:----	
4-46	og	og	CC:----:--:----	
4-47	Dansk	dansk	AC:siu§:--:p---	
4-48	Folkeparti	folkeparti	NC:siun:--:----	
4-49	og	og	CC:----:--:----	
4-50	oppositionen	opposition	NC:sduc:--:----	
4-51	,	,	ZD	
4-52	som	som	US:----:--:----	
4-53	netop	netop	D-:----:--:u---	
4-54	i	i	T-:----:--:----	
4-55	dag	dag	NC:siuc:--:----	
4-56	har	have	VF:----:sa:----	
4-57	fremlagt	fremlagt	VT:siu#:t-:----	
4-58	et	en	PI:s-un:--:----	
4-59	fælles	fælles	AC:§§u§:--:p---	
4-60	udspil	udspil	NC:siun:--:----	
4-61	om	om	T-:----:--:----	
4-62	,	,	ZD	
4-63	hvordan	hvordan	D-:----:--:u---	
4-64	vi	vi	PP:p-nc:--:-1n-	
4-65	her	her	D-:----:--:u---	
4-66	og	og	CC:----:--:----	
4-67	nu	nu	D-:----:--:u---	
4-68	kunne	kunne	VF:----:ta:----	
4-69	sætte	sætte	VI:----:-a:----	
4-70	gang	gang	NC:siuc:--:----	
4-71	i	i	T-:----:--:----	
4-72	10	10	LC:--u-:--:----	
4-73	.	.	ZP	
4-74	000	000	LC:--u-:--:----	
4-75	nye	ny	AC:p#u#:--:p---	
4-76	klimaarbejdspladser	klimaarbejdsplads	NC:piu#:--:----	
4-77	.	.	ZP	

#id=5
#text=Det vil vi gerne stå ved, og vi vil tage toppen af nogle af de skattelettelser, millionærerne har fået, og lave en omfordeling i samfundet.
5-1	Det	det	PP:s-un:--:-3n-	
5-2	vil	ville	VF:----:sa:----	
5-3	vi	vi	PP:p-nc:--:-1n-	
5-4	gerne	gerne	D-:----:--:u---	
5-5	stå	stå	VI:----:-a:----	
5-6	ved	ved	T-:----:--:----	
5-7	,	,	ZD	
5-8	og	og	CC:----:--:----	
5-9	vi	vi	PP:p-nc:--:-1n-	
5-10	vil	ville	VF:----:sa:----	
5-11	tage	tage	VI:----:-a:----	
5-12	toppen	top|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-toppen-af-isbjerget|top-F-til-tops|top-F-på-toppen-af|top-F-fra-top-til-tå|top-1a-1b|top-1|top-3|top-2a-2b|top-2|top-F-der-er-koldt-på-toppen|top-4	NC:sduc:--:----	
5-13	af	af	T-:----:--:----	
5-14	nogle	nogen	PI:p-u#:--:----	
5-15	af	af	T-:----:--:----	
5-16	de	den	PM:p-u#:--:----	
5-17	skattelettelser	skattelettelse	NC:piu#:--:----	
5-18	,	,	ZD	
5-19	millionærerne	millionær	NC:pdu#:--:----	
5-20	har	have	VF:----:sa:----	
5-21	fået	få	VT:siu#:t-:----	
5-22	,	,	ZD	
5-23	og	og	CC:----:--:----	
5-24	lave	lave	VI:----:-a:----	
5-25	en	en	PI:s-uc:--:----	
5-26	omfordeling	omfordeling	NC:siuc:--:----	
5-27	i	i	T-:----:--:----	
5-28	samfundet	samfund	NC:sdun:--:----	
5-29	.	.	ZP	

#id=6
#text= Man skal være i top fem med hensyn til dansk, matematik, naturfag og engelsk.
6-1	Man	man	PI:#-uc:--:----	
6-2	skal	skulle	VF:----:sa:----	
6-3	være	være	VI:----:-a:----	
6-4	i	i	T-:----:--:----	
6-5	top	top|top-1|top-3|top-2a-2b|top-2|top-1a-1b|top-F-til-tops|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-toppen-af-isbjerget|top-F-på-toppen-af|top-F-fra-top-til-tå|top-F-der-er-koldt-på-toppen|top-4	NC:siuc:--:----	
6-6	fem	fem	LC:--u-:--:----	
6-7	med	med	T-:----:--:----	
6-8	hensyn	hensyn	NC:siun:--:----	
6-9	til	til	T-:----:--:----	
6-10	dansk	dansk	AC:siu§:--:p---	
6-11	,	,	ZD	
6-12	matematik	matematik	NC:siuc:--:----	
6-13	,	,	ZD	
6-14	naturfag	naturfag	NC:siun:--:----	
6-15	og	og	CC:----:--:----	
6-16	engelsk	engelsk	AC:siu§:--:p---	
6-17	.	.	ZP	

#id=7
#text=Nu er det jo ikke nogen hemmelighed, at Dansk Folkeparti overhovedet ikke har tillid til kommunerne og også i forhold til folkeskolen har sagt, at man helst så, at det var en statsfolkeskole, sådan at det kunne bestemmes fra toppen, hvordan det skulle være ens alle steder i folkeskolerne.
7-1	Nu	nu	D-:----:--:u---	
7-2	er	være	VF:----:sa:----	
7-3	det	det	PP:s-un:--:-3n-	
7-4	jo	jo	D-:----:--:u---	
7-5	ikke	ikke	D-:----:--:u---	
7-6	nogen	nogen	PI:s-uc:--:----	
7-7	hemmelighed	hemmelighed	NC:siuc:--:----	
7-8	,	,	ZD	
7-9	at	at	CS:----:--:----	
7-10	Dansk	dansk	AC:siu§:--:p---	
7-11	Folkeparti	folkeparti	NC:siun:--:----	
7-12	overhovedet	overhovedet	D-:----:--:u---	
7-13	ikke	ikke	D-:----:--:u---	
7-14	har	have	VF:----:sa:----	
7-15	tillid	tillid	NC:siuc:--:----	
7-16	til	til	T-:----:--:----	
7-17	kommunerne	kommune	NC:pdu#:--:----	
7-18	og	og	CC:----:--:----	
7-19	også	også	D-:----:--:u---	
7-20	i	i	T-:----:--:----	
7-21	forhold	forhold	NC:siun:--:----	
7-22	til	til	T-:----:--:----	
7-23	folkeskolen	folkeskole	NC:sduc:--:----	
7-24	har	have	VF:----:sa:----	
7-25	sagt	sige	VT:siu#:t-:----	
7-26	,	,	ZD	
7-27	at	at	CS:----:--:----	
7-28	man	man	PI:#-uc:--:----	
7-29	helst	helst	D-:----:--:u---	
7-30	så	så	D-:----:--:u---	
7-31	,	,	ZD	
7-32	at	at	CS:----:--:----	
7-33	det	det	PP:s-un:--:-3n-	
7-34	var	være	VF:----:ta:----	
7-35	en	en	PI:s-uc:--:----	
7-36	statsfolkeskole	statsfolkeskole	NC:siuc:--:----	
7-37	,	,	ZD	
7-38	sådan	sådan	D-:----:--:u---	
7-39	at	at	CS:----:--:----	
7-40	det	det	PP:s-un:--:-3n-	
7-41	kunne	kunne	VF:----:ta:----	
7-42	bestemmes	bestemme	VI:----:-p:----	
7-43	fra	fra	T-:----:--:----	
7-44	toppen	top|top-1|top-3|top-4|top-2a-2b|top-2|top-1a-1b|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-toppen-af-isbjerget|-tops|top-F-på-toppen-af|top-F-fra-top-til-tå|top-F-der-er-koldt-på-toppen	NC:sduc:--:----	
7-45	,	,	ZD	
7-46	hvordan	hvordan	D-:----:--:u---	
7-47	det	det	PP:s-un:--:-3n-	
7-48	skulle	skulle	VF:----:ta:----	
7-49	være	være	VI:----:-a:----	
7-50	ens	ens	AD:----:--:p---	
7-51	alle	al	PI:p-u#:--:----	
7-52	steder	sted	NC:piu#:--:----	
7-53	i	i	T-:----:--:----	
7-54	folkeskolerne	folkeskole	NC:pdu#:--:----	
7-55	.	.	ZP	

#id=8
#text= Det vil sige, at nu har man fra regeringens side skruet lidt ned for ambitionsniveauet, så nu skal vi bare ligge på top fem.
8-1	Det	det	PP:s-un:--:-3n-	
8-2	vil	ville	-	
8-3	sige	sige	VI:----:-a:----	
8-4	,	,	ZD	
8-5	at	at	CS:----:--:----	
8-6	nu	nu	D-:----:--:u---	
8-7	har	have	VF:----:sa:----	
8-8	man	man	PI:#-uc:--:----	
8-9	fra	fra	T-:----:--:----	
8-10	regeringens	regering	NC:sdgc:--:----	
8-11	side	sid	AC:sdu#:--:p---	
8-12	skruet	skru	NC:sdun:--:----	
8-13	lidt	lidt	AD:----:--:p---	
8-14	ned	ned	D-:----:--:u---	
8-15	for	for	T-:----:--:----	
8-16	ambitionsniveauet	ambitionsniveau	NC:sdun:--:----	
8-17	,	,	ZD	
8-18	så	så	D-:----:--:u---	
8-19	nu	nu	D-:----:--:u---	
8-20	skal	skulle	VF:----:sa:----	
8-21	vi	vi	PP:p-nc:--:-1n-	
8-22	bare	bare	D-:----:--:u---	
8-23	ligge	ligge	VI:----:-a:----	
8-24	på	på	T-:----:--:----	
8-25	top	top|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-toppen-af-isbjerget|top-F-til-tops|top-F-på-toppen-af|top-1a-1b|top-1|top-4|top-3|top-2a-2b|top-2|top-F-fra-top-til-tå|top-F-der-er-koldt-på-toppen	NC:siuc:--:----	
8-26	fem	fem	LC:--u-:--:----	
8-27	.	.	ZP	

#id=9
#text=Fru Nanna Westerby fra SF var inde på, at hun var opvokset i et velfærdssamfund og derfor var vant til, at det altid gik fremad, at Danmark lå i toppen osv.
9-1	Fru	frue	NC:siuc:--:----	
9-2	Nanna	Nanna	NP:siu#:--:----	
9-3	Westerby	Westerby	NP:siu#:--:----	
9-4	fra	fra	T-:----:--:----	
9-5	SF	SF	NP:siu#:--:----	
9-6	var	være	VF:----:ta:----	
9-7	inde	inde	D-:----:--:u---	
9-8	på	på	T-:----:--:----	
9-9	,	,	ZD	
9-10	at	at	CS:----:--:----	
9-11	hun	hun	PP:s-nc:--:-3n-	
9-12	var	være	VF:----:ta:----	
9-13	opvokset	opvokse	VT:siu#:t-:----	
9-14	i	i	T-:----:--:----	
9-15	et	en	PI:s-un:--:----	
9-16	velfærdssamfund	velfærdssamfund	NC:siun:--:----	
9-17	og	og	CC:----:--:----	
9-18	derfor	derfor	D-:----:--:u---	
9-19	var	være	VF:----:ta:----	
9-20	vant	vant	AC:siu§:--:p---	
9-21	til	til	T-:----:--:----	
9-22	,	,	ZD	
9-23	at	at	CS:----:--:----	
9-24	det	det	PP:s-un:--:-3n-	
9-25	altid	altid	D-:----:--:u---	
9-26	gik	gå	VF:----:ta:----	
9-27	fremad	fremad	D-:----:--:u---	
9-28	,	,	ZD	
9-29	at	at	CS:----:--:----	
9-30	Danmark	Danmark	NP:siu#:--:----	
9-31	lå	ligge	VF:----:ta:----	
9-32	i	i	T-:----:--:----	
9-33	toppen	top|top-F-der-er-koldt-på-toppen|top-4|top-3|top-2a-2b|top-1a-1b|top-1|top-2|top-F-toppen-af-isbjerget|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-til-tops|top-F-på-toppen-af|top-F-fra-top-til-tå	NC:sduc:--:----	
9-34	osv	osv	D-:----:--:u---	
9-35	.	.	ZP	

#id=10
#text= Kan ministeren så løfte sløret for, hvad der skal ske efter 2012,  når globaliseringsforliget udløber, for så er der 8 år til 2020, hvor vi altså skal have et universitet i top ti?
10-1	Kan	kunne	VF:----:sa:----	
10-2	ministeren	minister	NC:sduc:--:----	
10-3	så	så	D-:----:--:u---	
10-4	løfte	løfte	VI:----:-a:----	
10-5	sløret	sløre	VT:siu#:t-:----	
10-6	for	for	T-:----:--:----	
10-7	,	,	ZD	
10-8	hvad	hvad	PR:s-u#:--:----	
10-9	der	der	US:----:--:----	
10-10	skal	skulle	VF:----:sa:----	
10-11	ske	ske	VI:----:-a:----	
10-12	efter	efter	T-:----:--:----	
10-13	2012	2012	LC:--u-:--:----	
10-14	,	,	ZD	
10-15	når	når	CS:----:--:----	
10-16	globaliseringsforliget	globaliseringsforlig	NC:sdun:--:----	
10-17	udløber	udløbe	VF:----:sa:----	
10-18	,	,	ZD	
10-19	for	for	CC:----:--:----	
10-20	så	så	D-:----:--:u---	
10-21	er	være	VF:----:sa:----	
10-22	der	der	US:----:--:----	
10-23	8	8	LC:--u-:--:----	
10-24	år	år	NC:piu#:--:----	
10-25	til	til	T-:----:--:----	
10-26	2020	2020	LC:--u-:--:----	
10-27	,	,	ZD	
10-28	hvor	hvor	D-:----:--:u---	
10-29	vi	vi	PP:p-nc:--:-1n-	
10-30	altså	altså	D-:----:--:u---	
10-31	skal	skulle	VF:----:sa:----	
10-32	have	have	VI:----:-a:----	
10-33	et	en	PI:s-un:--:----	
10-34	universitet	universitet	NC:siun:--:----	
10-35	i	i	T-:----:--:----	
10-36	top	top|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-toppen-af-isbjerget|top-F-til-tops|top-F-på-toppen-af|top-F-fra-top-til-tå|top-F-der-er-koldt-på-toppen|top-1|top-1a-1b|top-4|top-3|top-2a-2b|top-2	NC:siuc:--:----	
10-37	ti	ti	XY:----:--:----	
10-38	?	?	ZQ	

#id=11
#text= Det var toppen af mange års stigning.
11-1	Det	det	PP:s-un:--:-3n-	
11-2	var	være	VF:----:ta:----	
11-3	toppen	top|top-2a-2b|top-2|top-1a-1b|top-1|top-F-på-toppen-af|top-F-toppen-af/på-kransekagen|top-F-toppen-af-isbjerget|top-F-til-tops|top-F-fra-top-til-tå|top-F-der-er-koldt-på-toppen|top-4|top-3|top-F-tånd/grå-i-toppen	NC:sduc:--:----	
11-4	af	af	T-:----:--:----	
11-5	mange	mangen	AC:p#u#:--:p---	
11-6	års	år	NC:pig#:--:----	
11-7	stigning	stigning	NC:siuc:--:----	
11-8	.	.	ZP	

#id=12
#text= Vi ligger helt i toppen, når det gælder offentlig økonomisk støtte til den nationale eliteidrætsorganisation.
12-1	Vi	vi	PP:p-nc:--:-1n-	
12-2	ligger	ligge	VF:----:sa:----	
12-3	helt	hel	AD:----:--:p---	
12-4	i	i	T-:----:--:----	
12-5	toppen	top|top-1a-1b|top-1|top-2a-2b|top-F-fra-top-til-tå|top-F-toppen-af/på-kransekagen|top-F-tånd/grå-i-toppen|top-F-toppen-af-isbjerget|top-F-til-tops|top-F-på-toppen-af|top-F-der-er-koldt-på-toppen|top-4|top-3|top-2	NC:sduc:--:----	
12-6	,	,	ZD	
12-7	når	når	CS:----:--:----	
12-8	det	det	PP:s-un:--:-3n-	
12-9	gælder	gælde	VF:----:sa:----	
12-10	offentlig	offentlig	AC:siuc:--:p---	
12-11	økonomisk	økonomisk	AC:siu§:--:p---	
12-12	støtte	støtte	NC:siuc:--:----	
12-13	til	til	T-:----:--:----	
12-14	den	den	PM:s-uc:--:----	
12-15	nationale	national	AC:sdu#:--:p---	
12-16	eliteidrætsorganisation	eliteidrætsorganisation	NC:siuc:--:----	
12-17	.	.	ZP	

#id=13
#text= Det er dem, der, om jeg så må sige, er kommet til tops.
13-1	Det	det	PP:s-un:--:-3n-	
13-2	er	være	VF:----:sa:----	
13-3	dem	de	PP:p-u#:--:-3n-	
13-4	,	,	ZD	
13-5	der	der	US:----:--:----	
13-6	,	,	ZD	
13-7	om	om	CS:----:--:----	
13-8	jeg	jeg	PP:s-nc:--:-1n-	
13-9	så	så	D-:----:--:u---	
13-10	må	måtte	VF:----:sa:----	
13-11	sige	sige	VI:----:-a:----	
13-12	,	,	ZD	
13-13	er	være	VF:----:sa:----	
13-14	kommet	komme	VT:siu#:t-:----	
13-15	til	til	T-:----:--:----	
13-16	tops	top|top-1a-1b|top-1|top-4|top-3|top-2a-2b|top-2|top-F-der-er-koldt-på-toppen|top-F-toppen-af-isbjerget|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-til-tops|top-F-på-toppen-af|top-F-fra-top-til-tå	NC:sigc:--:----	
13-17	.	.	ZP	

#id=14
#text= Efter at de havde gjort sig klar til at tage en prøve på nogle vilkår, blev det gjort endnu sværere, og bedst som de følte, at de nu var nået op til toppen af bjerget som Sisyfos, så trillede regeringen altså stenen ned igen, og så kunne de starte forfra.
14-1	Efter	efter	T-:----:--:----	
14-2	at	at	CS:----:--:----	
14-3	de	de	PP:p-n#:--:-3n-	
14-4	havde	have	VF:----:ta:----	
14-5	gjort	gøre	VT:siu#:t-:----	
14-6	sig	sig	PP:#-u#:--:-3y-	
14-7	klar	klar	AC:siuc:--:p---	
14-8	til	til	T-:----:--:----	
14-9	at	at	UI:----:--:----	
14-10	tage	tage	VI:----:-a:----	
14-11	en	en	PI:s-uc:--:----	
14-12	prøve	prøve	NC:siuc:--:----	
14-13	på	på	T-:----:--:----	
14-14	nogle	nogen	PI:p-u#:--:----	
14-15	vilkår	vilkår	NC:piu#:--:----	
14-16	,	,	ZD	
14-17	blev	blive	VF:----:ta:----	
14-18	det	det	PP:s-un:--:-3n-	
14-19	gjort	gøre	VT:siu#:t-:----	
14-20	endnu	endnu	D-:----:--:u---	
14-21	sværere	svær	AD:----:--:c---	
14-22	,	,	ZD	
14-23	og	og	CC:----:--:----	
14-24	bedst	bedst	XY:----:--:----	
14-25	som	som	US:----:--:----	
14-26	de	den	PM:p-u#:--:----	
14-27	følte	føle	VP:p#u#:t-:----	
14-28	,	,	ZD	
14-29	at	at	CS:----:--:----	
14-30	de	de	PP:p-n#:--:-3n-	
14-31	nu	nu	D-:----:--:u---	
14-32	var	være	VF:----:ta:----	
14-33	nået	nå	VT:siu#:t-:----	
14-34	op	op	D-:----:--:u---	
14-35	til	til	T-:----:--:----	
14-36	toppen	top|top-1a-1b|top-F-til-tops|top-F-tånd/grå-i-toppen|top-F-toppen-af/på-kransekagen|top-F-toppen-af-isbjerget|top-F-på-toppen-af|top-F-fra-top-til-tå|top-F-der-er-koldt-på-toppen|top-4|top-3|top-2a-2b|top-2|top-1	NC:sduc:--:----	
14-37	af	af	T-:----:--:----	
14-38	bjerget	bjerg	NC:sdun:--:----	
14-39	som	som	US:----:--:----	
14-40	Sisyfos	Sisyfos	NP:siu#:--:----	
14-41	,	,	ZD	
14-42	så	så	D-:----:--:u---	
14-43	trillede	trille	VF:----:ta:----	
14-44	regeringen	regering	NC:sduc:--:----	
14-45	altså	altså	D-:----:--:u---	
14-46	stenen	sten	NC:sduc:--:----	
14-47	ned	ned	D-:----:--:u---	
14-48	igen	igen	D-:----:--:u---	
14-49	,	,	ZD	
14-50	og	og	CC:----:--:----	
14-51	så	så	D-:----:--:u---	
14-52	kunne	kunne	VF:----:ta:----	
14-53	de	de	PP:p-n#:--:-3n-	
14-54	starte	starte	VI:----:-a:----	
14-55	forfra	forfra	D-:----:--:u---	
14-56	.	.	ZP	

#id=15
