 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Det er også sådan, at på langt de fleste uddannelser kan man vælge engelske eller danske kurser, sådan at man kan tilegne sig begge dele.
2-8	Rudiengaard	Rudiengaard	NP:siu#:--:----	
2-9	,	,	ZD	
2-10	var	være	VF:----:ta:----	
2-11	inde	inde	D-:----:--:u---	
2-12	på	på	T-:----:--:----	
2-13	,	,	ZD	
2-14	ved	vide	VF:----:sa:----	
2-15	vi	vi	PP:p-nc:--:-1n-	
2-16	jo	jo	D-:----:--:u---	
2-17	,	,	ZD	
2-18	at	at	CS:----:--:----	
2-19	der	der	US:----:--:----	
2-20	for	for	D-:----:--:u---	
2-21	Midt	midt	D-:----:--:u---	
2-22	-	-	NC:piu#:--:----	
2-23	og	og	CC:----:--:----	
2-24	Vestsjælland	Vestsjælland	NP:siu#:--:----	
2-25	faktisk	faktisk	AD:----:--:p---	
2-26	er	være	VF:----:sa:----	
2-27	nogle	nogen	PI:p-u#:--:----	
2-28	ordninger	ordning	NC:piu#:--:----	
2-29	,	,	ZD	
2-30	som	som	US:----:--:----	
2-31	kører	køre	VF:----:sa:----	
2-32	for	for	T-:----:--:----	
2-33	de	den	PM:p-u#:--:----	
2-34	her	her	D-:----:--:u---	
2-35	kurser	kurs|kurs-1|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs|kurs-2|kurs-1a|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen	NC:piu#:--:----	
2-36	.	.	ZP	

#id=3
#text= Men det kræver, at skolerne får arbejdsro, og selvfølgelig også at vi her i Folketinget justerer kursen, hvis det viser sig, at nogle af de aftalte initiativer ikke virker efter hensigten.
3-1	Men	men	CC:----:--:----	
3-2	det	det	PP:s-un:--:-3n-	
3-3	kræver	kræve	VF:----:sa:----	
3-4	,	,	ZD	
3-5	at	at	CS:----:--:----	
3-6	skolerne	skole	NC:pdu#:--:----	
3-7	får	få	VF:----:sa:----	
3-8	arbejdsro	arbejdsro	NC:siuc:--:----	
3-9	,	,	ZD	
3-10	og	og	CC:----:--:----	
3-11	selvfølgelig	selvfølgelig	D-:----:--:u---	
3-12	også	også	D-:----:--:u---	
3-13	at	at	CS:----:--:----	
3-14	vi	vi	PP:p-nc:--:-1n-	
3-15	her	her	D-:----:--:u---	
3-16	i	i	T-:----:--:----	
3-17	Folketinget	folketing	NC:sdun:--:----	
3-18	justerer	justere	VF:----:sa:----	
3-19	kursen	kurs|kurs-1|kurs-F-i-høj-kurs|kurs-2|kurs-1a|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs	NC:sduc:--:----	
3-20	,	,	ZD	
3-21	hvis	hvis	CS:----:--:----	
3-22	det	det	PP:s-un:--:-3n-	
3-23	viser	vise	VF:----:sa:----	
3-24	sig	sig	PP:#-u#:--:-3y-	
3-25	,	,	ZD	
3-26	at	at	CS:----:--:----	
3-27	nogle	nogen	PI:p-u#:--:----	
3-28	af	af	T-:----:--:----	
3-29	de	den	PM:p-u#:--:----	
3-30	aftalte	aftale	VP:p#u#:t-:----	
3-31	initiativer	initiativ	NC:piu#:--:----	
3-32	ikke	ikke	D-:----:--:u---	
3-33	virker	virke	VF:----:sa:----	
3-34	efter	efter	T-:----:--:----	
3-35	hensigten	hensigt	NC:sduc:--:----	
3-36	.	.	ZP	

#id=4
#text= Det mener jeg vi burde støtte langt mere op om, altså tage fat i de unge, som ikke har lært det i skolen, og støtte dem i at komme på kurser og lære, hvordan man håndterer konflikter uden at begynde at slå.
4-1	Det	det	PP:s-un:--:-3n-	
4-2	mener	mene	VF:----:sa:----	
4-3	jeg	jeg	PP:s-nc:--:-1n-	
4-4	vi	VI	LC:--u-:--:----	
4-5	burde	burde	VF:----:ta:----	
4-6	støtte	støtte	VI:----:-a:----	
4-7	langt	lang	AD:----:--:p---	
4-8	mere	megen	AD:----:--:c---	
4-9	op	op	D-:----:--:u---	
4-10	om	om	T-:----:--:----	
4-11	,	,	ZD	
4-12	altså	altså	D-:----:--:u---	
4-13	tage	tage	VI:----:-a:----	
4-14	fat	fat	D-:----:--:u---	
4-15	i	i	T-:----:--:----	
4-16	de	den	PM:p-u#:--:----	
4-17	unge	ung	AC:p#u#:--:p---	
4-18	,	,	ZD	
4-19	som	som	US:----:--:----	
4-20	ikke	ikke	D-:----:--:u---	
4-21	har	have	VF:----:sa:----	
4-22	lært	lære	VT:siu#:t-:----	
4-23	det	det	PP:s-un:--:-3n-	
4-24	i	i	T-:----:--:----	
4-25	skolen	skole	NC:sduc:--:----	
4-26	,	,	ZD	
4-27	og	og	CC:----:--:----	
4-28	støtte	støtte	VI:----:-a:----	
4-29	dem	de	PP:p-u#:--:-3n-	
4-30	i	i	T-:----:--:----	
4-31	at	at	UI:----:--:----	
4-32	komme	komme	VI:----:-a:----	
4-33	på	på	T-:----:--:----	
4-34	kurser	kurs|kurs-F-i-høj-kurs|kurs-2|kurs-1a|kurs-1|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs	NC:piu#:--:----	
4-35	og	og	CC:----:--:----	
4-36	lære	lære	NC:siuc:--:----	
4-37	,	,	ZD	
4-38	hvordan	hvordan	D-:----:--:u---	
4-39	man	man	PI:#-uc:--:----	
4-40	håndterer	håndtere	VF:----:sa:----	
4-41	konflikter	konflikt	NC:piu#:--:----	
4-42	uden	uden	T-:----:--:----	
4-43	at	at	UI:----:--:----	
4-44	begynde	begynde	VI:----:-a:----	
4-45	at	at	UI:----:--:----	
4-46	slå	slå	VI:----:-a:----	
4-47	.	.	ZP	

#id=5
#text=Det er i første omgang hensigten at fastsætte regler, som indebærer, at selvstændigt erhvervsdrivende og arbejdsgivere, der tilmelder deltagere til kurser, skal foretage tilmeldingen digitalt, hvis tilmeldingen sker på en uddannelsesinstitution, som anvender systemet EASY-A.
5-1	Det	det	PP:s-un:--:-3n-	
5-2	er	være	VF:----:sa:----	
5-3	i	i	T-:----:--:----	
5-4	første	første	AC:§§u§:--:p---	
5-5	omgang	omgang	NC:siuc:--:----	
5-6	hensigten	hensigt	NC:sduc:--:----	
5-7	at	at	UI:----:--:----	
5-8	fastsætte	fastsætte	VI:----:-a:----	
5-9	regler	regel	NC:piu#:--:----	
5-10	,	,	ZD	
5-11	som	som	US:----:--:----	
5-12	indebærer	indebære	VF:----:sa:----	
5-13	,	,	ZD	
5-14	at	at	CS:----:--:----	
5-15	selvstændigt	selvstændig	AD:----:--:p---	
5-16	erhvervsdrivende	erhvervsdrivende	AD:----:--:p---	
5-17	og	og	CC:----:--:----	
5-18	arbejdsgivere	arbejdsgiver	NC:piu#:--:----	
5-19	,	,	ZD	
5-20	der	der	US:----:--:----	
5-21	tilmelder	tilmelde	VF:----:sa:----	
5-22	deltagere	deltager	NC:piu#:--:----	
5-23	til	til	T-:----:--:----	
5-24	kurser	kurs|kurs-2|kurs-F-i-høj-kurs|kurs-1a|kurs-1|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs	NC:piu#:--:----	
5-25	,	,	ZD	
5-26	skal	skulle	VF:----:sa:----	
5-27	foretage	foretage	VI:----:-a:----	
5-28	tilmeldingen	tilmelding	NC:sduc:--:----	
5-29	digitalt	digital	AD:----:--:p---	
5-30	,	,	ZD	
5-31	hvis	hvis	CS:----:--:----	
5-32	tilmeldingen	tilmelding	NC:sduc:--:----	
5-33	sker	ske	VF:----:sa:----	
5-34	på	på	T-:----:--:----	
5-35	en	en	PI:s-uc:--:----	
5-36	uddannelsesinstitution	uddannelsesinstitution	NC:siuc:--:----	
5-37	,	,	ZD	
5-38	som	som	US:----:--:----	
5-39	anvender	anvende	VF:----:sa:----	
5-40	systemet	system	NC:sdun:--:----	
5-41	EASY	EASY	NP:siu#:--:----	
5-42	-	-	ZH	
5-43	A	a	XS:----:--:----	
5-44	.	.	ZP	

#id=6
#text=Med lovforslaget udvides muligheden for, at personer med bopæl i Grønland eller Færøerne kan tage AMU-kurser i Danmark, dog mod fuld deltagerbetaling m.v., og Dansk Folkeparti kan også støtte det.
6-1	Med	med	T-:----:--:----	
6-2	lovforslaget	lovforslag	NC:sdun:--:----	
6-3	udvides	udvide	VF:----:sp:----	
6-4	muligheden	mulighed	NC:sduc:--:----	
6-5	for	for	T-:----:--:----	
6-6	,	,	ZD	
6-7	at	at	CS:----:--:----	
6-8	personer	person	NC:piu#:--:----	
6-9	med	med	T-:----:--:----	
6-10	bopæl	bopæl	NC:siuc:--:----	
6-11	i	i	T-:----:--:----	
6-12	Grønland	Grønland	NP:siu#:--:----	
6-13	eller	eller	CC:----:--:----	
6-14	Færøerne	Færøerne	NP:siu#:--:----	
6-15	kan	kunne	VF:----:sa:----	
6-16	tage	tage	VI:----:-a:----	
6-17	AMU	AMU	NP:siu#:--:----	
6-18	-	-	ZH	
6-19	kurser	kurs|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs|kurs-2|kurs-1a|kurs-1	NC:piu#:--:----	
6-20	i	i	T-:----:--:----	
6-21	Danmark	Danmark	NP:siu#:--:----	
6-22	,	,	ZD	
6-23	dog	dog	D-:----:--:u---	
6-24	mod	mod	T-:----:--:----	
6-25	fuld	fuld	AC:siuc:--:p---	
6-26	deltagerbetaling	deltagerbetaling	NC:siuc:--:----	
6-27	m	m	T-:----:--:----	
6-28	.	.	ZP	
6-29	v	v	AC:##u#:--:c---	
6-30	.	.	ZP	
6-31	,	,	ZD	
6-32	og	og	CC:----:--:----	
6-33	Dansk	dansk	AC:siu§:--:p---	
6-34	Folkeparti	folkeparti	NC:siun:--:----	
6-35	kan	kunne	VF:----:sa:----	
6-36	også	også	D-:----:--:u---	
6-37	støtte	støtte	VI:----:-a:----	
6-38	det	det	PP:s-un:--:-3n-	
6-39	.	.	ZP	

#id=7
#text= Nogle fremstiller det, som om vi kører på kanten af afgrunden; det gør vi ikke, men vi har kurs mod den, og vi kan tydeligt se den.
7-1	Nogle	nogen	PI:p-u#:--:----	
7-2	fremstiller	fremstille	VF:----:sa:----	
7-3	det	det	PP:s-un:--:-3n-	
7-4	,	,	ZD	
7-5	som	som	US:----:--:----	
7-6	om	om	CS:----:--:----	
7-7	vi	vi	PP:p-nc:--:-1n-	
7-8	kører	køre	VF:----:sa:----	
7-9	på	på	T-:----:--:----	
7-10	kanten	kant	NC:sduc:--:----	
7-11	af	af	T-:----:--:----	
7-12	afgrunden	afgrund	NC:sduc:--:----	
7-13	;	;	ZP	
7-14	det	det	PP:s-un:--:-3n-	
7-15	gør	gøre	VF:----:sa:----	
7-16	vi	vi	PP:p-nc:--:-1n-	
7-17	ikke	ikke	D-:----:--:u---	
7-18	,	,	ZD	
7-19	men	men	CC:----:--:----	
7-20	vi	vi	PP:p-nc:--:-1n-	
7-21	har	have	VF:----:sa:----	
7-22	kurs	kurs|kurs-1a|kurs-1|kurs-F-ikke-i-kurs|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-i-høj-kurs|kurs-2	NC:siuc:--:----	
7-23	mod	mod	T-:----:--:----	
7-24	den	den	PP:s-uc:--:-3n-	
7-25	,	,	ZD	
7-26	og	og	CC:----:--:----	
7-27	vi	vi	PP:p-nc:--:-1n-	
7-28	kan	kunne	VF:----:sa:----	
7-29	tydeligt	tydelig	AD:----:--:p---	
7-30	se	se	VI:----:-a:----	
7-31	den	den	PP:s-uc:--:-3n-	
7-32	.	.	ZP	

#id=8
#text= Jeg nævnte selv hr. Knud Heinesen i min tale, og er det ikke sådan, at den væsentligste forskel på den situation, som hr. Knud Heinesen betragtede som at have kurs direkte mod afgrunden, og nu er, at der dengang dog var en eller anden form for problemerkendelse?
8-1	Jeg	jeg	PP:s-nc:--:-1n-	
8-2	nævnte	nævne	VF:----:ta:----	
8-3	selv	selv	D-:----:--:u---	
8-4	hr	herre	NC:siuc:--:----	
8-5	.	.	ZP	
8-6	Knud	Knud	NP:siu#:--:----	
8-7	Heinesen	Heinesen	NP:siu#:--:----	
8-8	i	i	T-:----:--:----	
8-9	min	min	PO:s--c:--:-1ns	
8-10	tale	tale	NC:siuc:--:----	
8-11	,	,	ZD	
8-12	og	og	CC:----:--:----	
8-13	er	være	VF:----:sa:----	
8-14	det	det	PP:s-un:--:-3n-	
8-15	ikke	ikke	D-:----:--:u---	
8-16	sådan	sådan	D-:----:--:u---	
8-17	,	,	ZD	
8-18	at	at	CS:----:--:----	
8-19	den	den	PM:s-uc:--:----	
8-20	væsentligste	væsentlig	AC:§du§:--:s---	
8-21	forskel	forskel	NC:siuc:--:----	
8-22	på	på	T-:----:--:----	
8-23	den	den	PM:s-uc:--:----	
8-24	situation	situation	NC:siuc:--:----	
8-25	,	,	ZD	
8-26	som	som	US:----:--:----	
8-27	hr	herre	NC:siuc:--:----	
8-28	.	.	ZP	
8-29	Knud	Knud	NP:siu#:--:----	
8-30	Heinesen	Heinesen	NP:siu#:--:----	
8-31	betragtede	betragte	VF:----:ta:----	
8-32	som	som	US:----:--:----	
8-33	at	at	UI:----:--:----	
8-34	have	have	VI:----:-a:----	
8-35	kurs	kurs|kurs-1a|kurs-1|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs|kurs-2	NC:siuc:--:----	
8-36	direkte	direkte	AC:§§u§:--:p---	
8-37	mod	mod	T-:----:--:----	
8-38	afgrunden	afgrund	NC:sduc:--:----	
8-39	,	,	ZD	
8-40	og	og	CC:----:--:----	
8-41	nu	nu	D-:----:--:u---	
8-42	er	være	VF:----:sa:----	
8-43	,	,	ZD	
8-44	at	at	CS:----:--:----	
8-45	der	der	US:----:--:----	
8-46	dengang	dengang	D-:----:--:u---	
8-47	dog	dog	D-:----:--:u---	
8-48	var	være	VF:----:ta:----	
8-49	en	en	PI:s-uc:--:----	
8-50	eller	eller	CC:----:--:----	
8-51	anden	anden	PI:s-uc:--:----	
8-52	form	form	NC:siuc:--:----	
8-53	for	for	T-:----:--:----	
8-54	problemerkendelse	problemerkendelse	NC:siuc:--:----	
8-55	?	?	ZQ	

#id=9
#text=Vi er helt åbne over for mere fleksibilitet og også over for, at der kan laves kortere og målrettede kurser til arbejdstagere.
9-1	Vi	vi	PP:p-nc:--:-1n-	
9-2	er	være	VF:----:sa:----	
9-3	helt	hel	AD:----:--:p---	
9-4	åbne	åbne	VI:----:-a:----	
9-5	over	over	D-:----:--:u---	
9-6	for	for	T-:----:--:----	
9-7	mere	megen	AC:##u#:--:c---	
9-8	fleksibilitet	fleksibilitet	NC:siuc:--:----	
9-9	og	og	CC:----:--:----	
9-10	også	også	D-:----:--:u---	
9-11	over	over	D-:----:--:u---	
9-12	for	for	T-:----:--:----	
9-13	,	,	ZD	
9-14	at	at	CS:----:--:----	
9-15	der	der	US:----:--:----	
9-16	kan	kunne	VF:----:sa:----	
9-17	laves	lave	VI:----:-p:----	
9-18	kortere	kort	AD:----:--:c---	
9-19	og	og	CC:----:--:----	
9-20	målrettede	målrette	VP:p#u#:t-:----	
9-21	kurser	kurs|kurs-1|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs|kurs-2|kurs-1a|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen	NC:piu#:--:----	
9-22	til	til	T-:----:--:----	
9-23	arbejdstagere	arbejdstager	NC:piu#:--:----	
9-24	.	.	ZP	

#id=10
#text= Hvis  man kun betragter et udført arbejde som det, at der faktisk er bestået nogle prøver på de her kurser, så risikerer man at få en for snæver opfattelse af, hvad det vil sige at levere ydelsen her.
10-1	Hvis	hvis	CS:----:--:----	
10-2	man	man	PI:#-uc:--:----	
10-3	kun	kun	D-:----:--:u---	
10-4	betragter	betragte	VF:----:sa:----	
10-5	et	en	PI:s-un:--:----	
10-6	udført	udføre	VT:siu#:t-:----	
10-7	arbejde	arbejde	NC:siun:--:----	
10-8	som	som	US:----:--:----	
10-9	det	det	PP:s-un:--:-3n-	
10-10	,	,	ZD	
10-11	at	at	CS:----:--:----	
10-12	der	der	US:----:--:----	
10-13	faktisk	faktisk	AD:----:--:p---	
10-14	er	være	VF:----:sa:----	
10-15	bestået	bestå	VT:siu#:t-:----	
10-16	nogle	nogen	PI:p-u#:--:----	
10-17	prøver	prøve	NC:piu#:--:----	
10-18	på	på	T-:----:--:----	
10-19	de	den	PM:p-u#:--:----	
10-20	her	her	D-:----:--:u---	
10-21	kurser	kurs|kurs-1|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs|kurs-2|kurs-1a	NC:piu#:--:----	
10-22	,	,	ZD	
10-23	så	så	D-:----:--:u---	
10-24	risikerer	risikere	VF:----:sa:----	
10-25	man	man	PI:#-uc:--:----	
10-26	at	at	UI:----:--:----	
10-27	få	få	VI:----:-a:----	
10-28	en	en	PI:s-uc:--:----	
10-29	for	for	T-:----:--:----	
10-30	snæver	snæver	AC:siuc:--:p---	
10-31	opfattelse	opfattelse	NC:siuc:--:----	
10-32	af	af	T-:----:--:----	
10-33	,	,	ZD	
10-34	hvad	hvad	PR:s-u#:--:----	
10-35	det	det	PP:s-un:--:-3n-	
10-36	vil	ville	VF:----:sa:----	
10-37	sige	sige	VI:----:-a:----	
10-38	at	at	UI:----:--:----	
10-39	levere	levere	VI:----:-a:----	
10-40	ydelsen	ydelse	NC:sduc:--:----	
10-41	her	her	D-:----:--:u---	
10-42	.	.	ZP	

#id=11
#text= Dels skal der være en motivation for den, der deltager i kurserne, dels skal der være en motivation for den udbyder, der er.
11-1	Dels	dels	D-:----:--:u---	
11-2	skal	skulle	VF:----:sa:----	
11-3	der	der	US:----:--:----	
11-4	være	være	VI:----:-a:----	
11-5	en	en	PI:s-uc:--:----	
11-6	motivation	motivation	NC:siuc:--:----	
11-7	for	for	T-:----:--:----	
11-8	den	den	PP:s-uc:--:-3n-	
11-9	,	,	ZD	
11-10	der	der	US:----:--:----	
11-11	deltager	deltage	VF:----:sa:----	
11-12	i	i	T-:----:--:----	
11-13	kurserne	kurs|kurs-1|kurs-2|kurs-1a|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs	NC:pdu#:--:----	
11-14	,	,	ZD	
11-15	dels	dels	D-:----:--:u---	
11-16	skal	skulle	VF:----:sa:----	
11-17	der	der	US:----:--:----	
11-18	være	være	VI:----:-a:----	
11-19	en	en	PI:s-uc:--:----	
11-20	motivation	motivation	NC:siuc:--:----	
11-21	for	for	T-:----:--:----	
11-22	den	den	PM:s-uc:--:----	
11-23	udbyder	udbyder	NC:siuc:--:----	
11-24	,	,	ZD	
11-25	der	der	US:----:--:----	
11-26	er	være	VF:----:sa:----	
11-27	.	.	ZP	

#id=12
#text= Men det er vigtigt, at det ikke bliver så kategorisk, at det eneste succeskriterium er, at eleverne kommer igennem et bestemt uddannelsesforløb, fordi man så risikerer at få indplaceret eleverne på nogle kurser, som ligger under det niveau, som de egentlig skal have for at få det bedst mulige ud af det.
12-1	Men	men	CC:----:--:----	
12-2	det	det	PP:s-un:--:-3n-	
12-3	er	være	VF:----:sa:----	
12-4	vigtigt	vigtig	AC:siun:--:p---	
12-5	,	,	ZD	
12-6	at	at	CS:----:--:----	
12-7	det	det	PP:s-un:--:-3n-	
12-8	ikke	ikke	D-:----:--:u---	
12-9	bliver	blive	VF:----:sa:----	
12-10	så	så	D-:----:--:u---	
12-11	kategorisk	kategorisk	AD:----:--:p---	
12-12	,	,	ZD	
12-13	at	at	CS:----:--:----	
12-14	det	den	PM:s-un:--:----	
12-15	eneste	eneste	AC:§§u§:--:p---	
12-16	succeskriterium	succeskriterium	NC:siun:--:----	
12-17	er	være	VF:----:sa:----	
12-18	,	,	ZD	
12-19	at	at	CS:----:--:----	
12-20	eleverne	elev	NC:pdu#:--:----	
12-21	kommer	komme	VF:----:sa:----	
12-22	igennem	igennem	T-:----:--:----	
12-23	et	en	PI:s-un:--:----	
12-24	bestemt	bestemt	AC:siu§:--:p---	
12-25	uddannelsesforløb	uddannelsesforløb	NC:siun:--:----	
12-26	,	,	ZD	
12-27	fordi	fordi	CS:----:--:----	
12-28	man	man	PI:#-uc:--:----	
12-29	så	så	D-:----:--:u---	
12-30	risikerer	risikere	VF:----:sa:----	
12-31	at	at	UI:----:--:----	
12-32	få	få	VI:----:-a:----	
12-33	indplaceret	indplacere	VT:siu#:t-:----	
12-34	eleverne	elev	NC:pdu#:--:----	
12-35	på	på	T-:----:--:----	
12-36	nogle	nogen	PI:p-u#:--:----	
12-37	kurser	kurs|kurs-1a|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs|kurs-2|kurs-1|kurs-F-ud/ude-af-kurs	NC:piu#:--:----	
12-38	,	,	ZD	
12-39	som	som	US:----:--:----	
12-40	ligger	ligge	VF:----:sa:----	
12-41	under	under	T-:----:--:----	
12-42	det	den	PM:s-un:--:----	
12-43	niveau	niveau	NC:siun:--:----	
12-44	,	,	ZD	
12-45	som	som	US:----:--:----	
12-46	de	de	PP:p-n#:--:-3n-	
12-47	egentlig	egentlig	D-:----:--:u---	
12-48	skal	skulle	VF:----:sa:----	
12-49	have	have	VI:----:-a:----	
12-50	for	for	T-:----:--:----	
12-51	at	at	UI:----:--:----	
12-52	få	få	VI:----:-a:----	
12-53	det	den	PM:s-un:--:----	
12-54	bedst	god	AD:----:--:s---	
12-55	mulige	mulig	AC:p#u#:--:p---	
12-56	ud	ud	D-:----:--:u---	
12-57	af	af	T-:----:--:----	
12-58	det	det	PP:s-un:--:-3n-	
12-59	.	.	ZP	

#id=13
#text= Det handler om alt muligt fra byfornyelse til trafikforbindelser, bedre folkeskoler, indsats over for lillebrødre, ændret polititilgang, monitorering af løsladte forældre, kurser og meget mere.
13-1	Det	det	PP:s-un:--:-3n-	
13-2	handler	handle	VF:----:sa:----	
13-3	om	om	T-:----:--:----	
13-4	alt	al	PI:s-un:--:----	
13-5	muligt	mulig	AC:siun:--:p---	
13-6	fra	fra	T-:----:--:----	
13-7	byfornyelse	byfornyelse	NC:siuc:--:----	
13-8	til	til	T-:----:--:----	
13-9	trafikforbindelser	trafikforbindelse	NC:piu#:--:----	
13-10	,	,	ZD	
13-11	bedre	god	AC:##u#:--:c---	
13-12	folkeskoler	folkeskole	NC:piu#:--:----	
13-13	,	,	ZD	
13-14	indsats	indsats	NC:siuc:--:----	
13-15	over	over	D-:----:--:u---	
13-16	for	for	T-:----:--:----	
13-17	lillebrødre	lillebror	NC:piu#:--:----	
13-18	,	,	ZD	
13-19	ændret	ændre	VT:siu#:t-:----	
13-20	polititilgang	polititilgang	NC:siuc:--:----	
13-21	,	,	ZD	
13-22	monitorering	monitorering	NC:siuc:--:----	
13-23	af	af	T-:----:--:----	
13-24	løsladte	løslade	VP:p#u#:t-:----	
13-25	forældre	forælder	NC:piu#:--:----	
13-26	,	,	ZD	
13-27	kurser	kurs|kurs-1a|kurs-1|kurs-2|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs|kurs-F-i-høj-kurs	NC:piu#:--:----	
13-28	og	og	CC:----:--:----	
13-29	meget	megen	AD:----:--:p---	
13-30	mere	megen	AC:##u#:--:c---	
13-31	.	.	ZP	

#id=14
#text= Man har gjort det, at man har sagt, at pensionskasserne kunne få lov til at beholde nogle flere af deres obligationer, ellers skulle de have solgt dem efter de  gamle regler, men det ville selvfølgelig påvirke kurserne, og dermed ville renten stige.
14-1	Man	man	PI:#-uc:--:----	
14-2	har	have	VF:----:sa:----	
14-3	gjort	gøre	VT:siu#:t-:----	
14-4	det	det	PP:s-un:--:-3n-	
14-5	,	,	ZD	
14-6	at	at	CS:----:--:----	
14-7	man	man	PI:#-uc:--:----	
14-8	har	have	VF:----:sa:----	
14-9	sagt	sige	VT:siu#:t-:----	
14-10	,	,	ZD	
14-11	at	at	CS:----:--:----	
14-12	pensionskasserne	pensionskasse	NC:pdu#:--:----	
14-13	kunne	kunne	VF:----:ta:----	
14-14	få	få	VI:----:-a:----	
14-15	lov	lov	NC:§§u§:--:----	
14-16	til	til	T-:----:--:----	
14-17	at	at	UI:----:--:----	
14-18	beholde	beholde	VI:----:-a:----	
14-19	nogle	nogen	PI:p-u#:--:----	
14-20	flere	mange	AC:##u#:--:c---	
14-21	af	af	T-:----:--:----	
14-22	deres	deres	PO:#--#:--:-3np	
14-23	obligationer	obligation	NC:piu#:--:----	
14-24	,	,	ZD	
14-25	ellers	ellers	D-:----:--:u---	
14-26	skulle	skulle	VF:----:ta:----	
14-27	de	de	PP:p-n#:--:-3n-	
14-28	have	have	VI:----:-a:----	
14-29	solgt	sælge	VT:siu#:t-:----	
14-30	dem	de	PP:p-u#:--:-3n-	
14-31	efter	efter	T-:----:--:----	
14-32	de	den	PM:p-u#:--:----	
14-33	gamle	gammel	AC:p#u#:--:p---	
14-34	regler	regel	NC:piu#:--:----	
14-35	,	,	ZD	
14-36	men	men	CC:----:--:----	
14-37	det	det	PP:s-un:--:-3n-	
14-38	ville	ville	VF:----:ta:----	
14-39	selvfølgelig	selvfølgelig	D-:----:--:u---	
14-40	påvirke	påvirke	VI:----:-a:----	
14-41	kurserne	kurs|kurs-1a|kurs-1|kurs-F-i-høj-kurs|kurs-F-ud/ude-af-kurs|kurs-F-sætte-kursen|kurs-F-ikke-i-kurs|kurs-2	NC:pdu#:--:----	
14-42	,	,	ZD	
14-43	og	og	CC:----:--:----	
